transectid,exp_id,start_datetime,end_datetime,campaing,region,country,country_code,timezone,reef_name,reef_type,sub_region,local_region
12027,35,2014-12-03 12:56:00,2014-12-03 13:47:00,GBR,Australia,Australia,au,10,Day Reef,Outer Barrier,Cairns-Cooktown,Great Barrier Reef
12033,35,2014-12-04 10:19:00,2014-12-04 11:09:00,GBR,Australia,Australia,au,10,Ribbon Reef 9,Outer Barrier,Cairns-Cooktown,Great Barrier Reef
12001,35,2014-12-04 11:51:00,2014-12-04 12:41:00,GBR,Australia,Australia,au,10,Ribbon Reef 9,Outer Barrier,Cairns-Cooktown,Great Barrier Reef
12030,35,2014-12-04 13:17:00,2014-12-04 14:03:00,GBR,Australia,Australia,au,10,Ribbon Reef 10,Outer Barrier,Cairns-Cooktown,Great Barrier Reef
12034,35,2014-12-04 14:35:00,2014-12-04 14:56:00,GBR,Australia,Australia,au,10,Ribbon Reef 9,Outer Barrier,Cairns-Cooktown,Great Barrier Reef
12005,35,2014-12-05 09:18:00,2014-12-05 10:22:00,GBR,Australia,Australia,au,10,Yonge Reef,Outer Barrier,Cairns-Cooktown,Great Barrier Reef
12028,35,2014-12-05 11:01:00,2014-12-05 12:01:00,GBR,Australia,Australia,au,10,Yonge Reef,Outer Barrier,Cairns-Cooktown,Great Barrier Reef
12035,35,2014-12-05 13:31:00,2014-12-05 14:26:00,GBR,Australia,Australia,au,10,Ribbon Reef 10,Outer Barrier,Cairns-Cooktown,Great Barrier Reef
12004,35,2014-12-05 15:20:00,2014-12-05 16:04:00,GBR,Australia,Australia,au,10,Yonge Reef,Outer Barrier,Cairns-Cooktown,Great Barrier Reef
40001,40,2014-02-09 10:30:00,2014-02-09 10:53:52,GBR,Australia,Australia,au,10,Heron Island Reef,Fringing reef,Mackay-Capricorn,Great Barrier Reef
40002,40,2014-02-09 11:49:46,2014-02-09 12:13:58,GBR,Australia,Australia,au,10,Heron Island Reef,Fringing reef,Mackay-Capricorn,Great Barrier Reef
41001,41,2016-03-22 12:21:12,2016-03-22 12:59:12,GBR,Australia,Australia,au,-10,Heron Island Reef,Fringing/Outer reef,Mackay-Capricorn,Great Barrier Reef
41002,41,2016-03-23 15:39:15,2016-03-23 16:26:16,GBR,Australia,Australia,au,-10,Heron Island Reef,Fringing/Outer reef,Mackay-Capricorn,Great Barrier Reef
41003,41,2016-03-24 13:53:13,2016-03-24 14:38:14,GBR,Australia,Australia,au,-10,Heron Island Reef,Fringing/Outer reef,Mackay-Capricorn,Great Barrier Reef
41004,41,2016-03-25 08:41:08,2016-03-25 09:30:09,GBR,Australia,Australia,au,-10,One Tree Island Reef,Fringing/Outer reef,Mackay-Capricorn,Great Barrier Reef
41005,41,2016-03-25 10:25:10,2016-03-25 11:10:11,GBR,Australia,Australia,au,-10,One Tree Island Reef,Fringing/Outer reef,Mackay-Capricorn,Great Barrier Reef
13005,41,2016-03-25 12:08:12,2016-03-25 12:48:12,GBR,Australia,Australia,au,-10,One Tree Island Reef,Fringing/Outer reef,Mackay-Capricorn,Great Barrier Reef
13001,41,2016-03-26 09:13:09,2016-03-26 10:04:10,GBR,Australia,Australia,au,-10,Heron Island Reef,Fringing/Outer reef,Mackay-Capricorn,Great Barrier Reef
13002,41,2016-03-26 10:58:10,2016-03-26 11:42:11,GBR,Australia,Australia,au,-10,Heron Island Reef,Fringing/Outer reef,Mackay-Capricorn,Great Barrier Reef
40001,41,2016-03-26 12:41:12,2016-03-26 13:27:13,GBR,Australia,Australia,au,-10,Heron Island Reef,Fringing/Outer reef,Mackay-Capricorn,Great Barrier Reef
13003,41,2016-03-27 08:47:08,2016-03-27 09:33:09,GBR,Australia,Australia,au,-10,Wilson Island Reef,Fringing/Outer reef,Mackay-Capricorn,Great Barrier Reef
41011,41,2016-03-27 11:57:11,2016-03-27 12:31:12,GBR,Australia,Australia,au,-10,Wreck Island,Fringing/Outer reef,Mackay-Capricorn,Great Barrier Reef
14019,45,2016-10-19 13:04:00,2016-10-19 13:52:00,GBR,Australia,Australia,au,10,Norman Reef,Barrier Reef,Cairns-Cooktown,Great Barrier Reef
14001,45,2016-10-19 15:01:00,2016-10-19 15:27:00,GBR,Australia,Australia,au,10,Norman Reef,Barrier Reef,Cairns-Cooktown,Great Barrier Reef
14005,45,2016-10-20 08:18:00,2016-10-20 09:08:00,GBR,Australia,Australia,au,10,Opal Reef,Barrier Reef,Cairns-Cooktown,Great Barrier Reef
14006,45,2016-10-20 10:19:00,2016-10-20 11:09:00,GBR,Australia,Australia,au,10,Opal Reef,Barrier Reef,Cairns-Cooktown,Great Barrier Reef
14007,45,2016-10-20 12:11:00,2016-10-20 13:00:00,GBR,Australia,Australia,au,10,Opal Reef,Barrier Reef,Cairns-Cooktown,Great Barrier Reef
10001,45,2016-10-21 08:56:00,2016-10-21 09:43:00,GBR,Australia,Australia,au,10,North Opal Reef,Barrier Reef,Cairns-Cooktown,Great Barrier Reef
10002,45,2016-10-21 10:38:00,2016-10-21 11:25:00,GBR,Australia,Australia,au,10,North Opal Reef,Barrier Reef,Cairns-Cooktown,Great Barrier Reef
10003,45,2016-10-21 12:12:00,2016-10-21 12:58:00,GBR,Australia,Australia,au,10,North Opal Reef,Barrier Reef,Cairns-Cooktown,Great Barrier Reef
14009,45,2016-10-22 09:01:00,2016-10-22 09:51:00,GBR,Australia,Australia,au,10,St. Crispin Reef,Barrier Reef,Cairns-Cooktown,Great Barrier Reef
14010,45,2016-10-22 11:26:00,2016-10-22 12:18:00,GBR,Australia,Australia,au,10,St. Crispin Reef,Barrier Reef,Cairns-Cooktown,Great Barrier Reef
14011,45,2016-10-22 13:17:00,2016-10-22 14:01:00,GBR,Australia,Australia,au,10,St. Crispin Reef,Barrier Reef,Cairns-Cooktown,Great Barrier Reef
14013,45,2016-10-23 09:58:00,2016-10-23 10:49:00,GBR,Australia,Australia,au,10,Agincourt Reef 5,Barrier Reef,Cairns-Cooktown,Great Barrier Reef
14014,45,2016-10-23 11:42:00,2016-10-23 12:24:00,GBR,Australia,Australia,au,10,Agincourt Reef 5,Barrier Reef,Cairns-Cooktown,Great Barrier Reef
14015,45,2016-10-23 13:54:00,2016-10-23 14:48:00,GBR,Australia,Australia,au,10,Agincourt Reef 2b,Barrier Reef,Cairns-Cooktown,Great Barrier Reef
14018,45,2016-10-24 08:11:00,2016-10-24 09:00:00,GBR,Australia,Australia,au,10,Agincourt Reef 4,Barrier Reef,Cairns-Cooktown,Great Barrier Reef
14016,45,2016-10-24 10:10:00,2016-10-24 10:59:00,GBR,Australia,Australia,au,10,Agincourt Reef 4,Barrier Reef,Cairns-Cooktown,Great Barrier Reef
12036,45,2016-10-25 08:45:00,2016-10-25 09:40:00,GBR,Australia,Australia,au,10,Ribbon Reef 5,Barrier Reef,Cairns-Cooktown,Great Barrier Reef
12037,45,2016-10-25 10:40:00,2016-10-25 11:26:00,GBR,Australia,Australia,au,10,15041 Reef,Barrier Reef,Cairns-Cooktown,Great Barrier Reef
12038,45,2016-10-25 13:40:00,2016-10-25 14:27:00,GBR,Australia,Australia,au,10,Ribbon Reef 5,Barrier Reef,Cairns-Cooktown,Great Barrier Reef
12033,45,2016-10-26 09:18:00,2016-10-26 10:10:00,GBR,Australia,Australia,au,10,Ribbon Reef 9,Barrier Reef,Cairns-Cooktown,Great Barrier Reef
12030,45,2016-10-26 11:35:00,2016-10-26 12:22:00,GBR,Australia,Australia,au,10,14152 Reef,Barrier Reef,Cairns-Cooktown,Great Barrier Reef
12034,45,2016-10-26 12:51:00,2016-10-26 13:41:00,GBR,Australia,Australia,au,10,14153 Reef,Barrier Reef,Cairns-Cooktown,Great Barrier Reef
12004,45,2016-10-27 08:30:00,2016-10-27 09:17:00,GBR,Australia,Australia,au,10,Yonge Reef,Barrier Reef,Cairns-Cooktown,Great Barrier Reef
12028,45,2016-10-27 10:01:00,2016-10-27 10:46:00,GBR,Australia,Australia,au,10,Yonge Reef,Barrier Reef,Cairns-Cooktown,Great Barrier Reef
12005,45,2016-10-27 12:01:00,2016-10-27 12:47:00,GBR,Australia,Australia,au,10,Yonge Reef,Barrier Reef,Cairns-Cooktown,Great Barrier Reef
12025,45,2016-10-28 10:46:00,2016-10-28 11:31:00,GBR,Australia,Australia,au,10,Day Reef,Barrier Reef,Cairns-Cooktown,Great Barrier Reef
12026,45,2016-10-28 12:16:00,2016-10-28 13:01:00,GBR,Australia,Australia,au,10,Day Reef,Barrier Reef,Cairns-Cooktown,Great Barrier Reef
12027,45,2016-10-28 13:59:00,2016-10-28 14:50:00,GBR,Australia,Australia,au,10,Day Reef,Barrier Reef,Cairns-Cooktown,Great Barrier Reef
15030,45,2016-10-29 08:30:30,2016-10-29 09:16:00,GBR,Australia,Australia,au,10,Tydeman Reef,Barrier Reef,Far northern,Great Barrier Reef
15028,45,2016-10-29 10:06:30,2016-10-29 10:52:00,GBR,Australia,Australia,au,10,Tydeman Reef,Barrier Reef,Far northern,Great Barrier Reef
15029,45,2016-10-29 12:12:30,2016-10-29 12:56:00,GBR,Australia,Australia,au,10,Tydeman Reef,Barrier Reef,Far northern,Great Barrier Reef
15026,45,2016-10-30 08:44:30,2016-10-30 09:28:00,GBR,Australia,Australia,au,10,Wilson Reef,Barrier Reef,Far northern,Great Barrier Reef
15025,45,2016-10-30 10:28:30,2016-10-30 11:13:00,GBR,Australia,Australia,au,10,Wilson Reef,Barrier Reef,Far northern,Great Barrier Reef
15027,45,2016-10-30 12:37:30,2016-10-30 13:26:00,GBR,Australia,Australia,au,10,Wilson Reef,Barrier Reef,Far northern,Great Barrier Reef
15031,45,2016-10-31 10:51:30,2016-10-31 11:36:00,GBR,Australia,Australia,au,10,14034 Reef,Barrier Reef,Far northern,Great Barrier Reef
15032,45,2016-10-31 12:25:30,2016-10-31 13:12:00,GBR,Australia,Australia,au,10,14034 Reef,Barrier Reef,Far northern,Great Barrier Reef
15033,45,2016-10-31 14:05:30,2016-10-31 14:40:00,GBR,Australia,Australia,au,10,14034 Reef,Barrier Reef,Far northern,Great Barrier Reef
15023,45,2016-11-01 08:52:30,2016-11-01 09:38:00,GBR,Australia,Australia,au,10,13116 Reef,Barrier Reef,Far northern,Great Barrier Reef
15022,45,2016-11-01 10:34:30,2016-11-01 11:20:00,GBR,Australia,Australia,au,10,13074 Reef,Barrier Reef,Far northern,Great Barrier Reef
15024,45,2016-11-01 12:11:30,2016-11-01 12:54:00,GBR,Australia,Australia,au,10,13074 Reef,Barrier Reef,Far northern,Great Barrier Reef
15021,45,2016-11-02 08:44:30,2016-11-02 09:30:00,GBR,Australia,Australia,au,10,13040 Reef,Barrier Reef,Far northern,Great Barrier Reef
15020,45,2016-11-02 10:29:30,2016-11-02 11:12:00,GBR,Australia,Australia,au,10,13050 Reef,Barrier Reef,Far northern,Great Barrier Reef
15019,45,2016-11-02 12:09:30,2016-11-02 12:53:00,GBR,Australia,Australia,au,10,Tijou Reef,Barrier Reef,Far northern,Great Barrier Reef
15015,45,2016-11-03 09:41:30,2016-11-03 10:21:00,GBR,Australia,Australia,au,10,Tijou Reef,Barrier Reef,Far northern,Great Barrier Reef
15016,45,2016-11-03 11:20:30,2016-11-03 12:00:00,GBR,Australia,Australia,au,10,Tijou Reef,Barrier Reef,Far northern,Great Barrier Reef
15017,45,2016-11-03 13:10:30,2016-11-03 13:55:00,GBR,Australia,Australia,au,10,Tijou Reef,Barrier Reef,Far northern,Great Barrier Reef
15014,45,2016-11-03 14:38:30,2016-11-03 15:02:00,GBR,Australia,Australia,au,10,Tijou Reef,Barrier Reef,Far northern,Great Barrier Reef
15012,45,2016-11-04 09:30:30,2016-11-04 10:10:00,GBR,Australia,Australia,au,10,Mantis Reef,Barrier Reef,Far northern,Great Barrier Reef
15013,45,2016-11-04 11:08:00,2016-11-04 11:57:00,GBR,Australia,Australia,au,10,Mantis Reef,Barrier Reef,Far northern,Great Barrier Reef
